Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
0.99,0.06,0.15,33.87,3.85,-0.98,45.37,7.58,14.84,4
1.00,0.05,0.15,16.54,6.04,-1.53,44.73,6.80,15.47,4
1.00,0.04,0.14,3.30,0.31,-1.10,44.49,7.02,15.03,4
1.00,0.02,0.14,24.29,6.04,-1.65,44.68,7.29,15.48,4
0.98,0.02,0.13,25.15,6.71,-0.73,44.92,6.63,15.49,4
0.98,0.03,0.12,17.52,4.52,1.95,44.45,5.70,15.37,4
1.00,0.03,0.11,1.65,0.92,3.23,44.48,4.91,15.41,4
1.00,0.05,0.10,-8.00,4.39,2.87,44.82,4.97,17.36,4
0.99,0.05,0.10,-24.78,3.72,-1.28,44.13,4.93,17.31,4
0.98,0.04,0.08,-27.83,-0.18,-4.58,44.21,6.56,17.59,4
0.98,0.02,0.09,10.07,1.95,-8.85,44.37,6.74,17.70,4
1.00,0.01,0.09,36.01,-0.43,-1.10,44.09,6.86,18.21,4
1.00,0.00,0.09,26.43,0.55,-0.92,43.92,6.46,17.86,4
1.00,0.01,0.10,23.80,1.28,4.03,43.98,5.14,17.20,4
1.01,0.01,0.07,24.84,5.37,7.08,43.87,4.41,16.83,4
1.01,0.02,0.08,9.03,2.26,5.13,43.74,3.03,16.72,4
0.98,0.04,0.07,24.78,3.17,-1.16,43.23,1.64,16.98,4
1.02,0.05,0.05,14.53,13.85,0.92,43.18,0.39,17.77,4
0.98,0.04,0.03,28.93,2.87,0.24,42.96,0.79,17.58,4
1.01,0.03,0.05,21.36,7.75,5.07,42.49,-0.60,16.87,4
0.98,0.01,0.01,16.78,1.34,0.24,42.42,-0.87,16.38,4
0.98,0.05,0.03,-0.49,7.69,3.48,42.40,-1.72,16.10,4
1.01,0.05,0.01,-20.20,9.46,-0.61,42.65,-1.72,18.01,4
1.02,0.03,-0.05,-66.47,10.19,-6.29,42.20,-0.48,19.30,4
1.01,-0.01,-0.05,-37.35,-0.31,-18.13,41.48,2.64,21.00,4
1.00,-0.03,-0.05,-15.50,-1.28,-17.40,41.80,5.04,22.18,4
0.98,-0.05,-0.03,13.92,-3.11,-2.75,42.18,5.82,22.77,4
0.99,-0.05,-0.03,41.38,-3.85,0.37,42.24,5.60,20.23,4
0.99,-0.05,-0.03,56.03,-3.60,3.54,42.46,3.92,20.51,4
1.00,-0.02,-0.01,22.89,-1.22,4.21,42.74,1.70,18.60,4
0.99,-0.01,-0.02,-1.04,0.73,0.61,43.27,1.28,18.31,4
1.00,-0.03,-0.04,9.83,1.77,-0.31,43.15,1.64,17.79,4
0.99,-0.03,-0.04,13.43,-1.22,4.52,42.50,0.72,17.47,4
0.99,-0.02,-0.03,16.24,-2.08,-0.55,42.75,0.39,17.18,4
1.00,-0.01,-0.03,38.27,-2.38,-1.40,42.43,-1.20,17.40,4
1.01,-0.03,-0.03,26.79,6.04,8.48,42.81,-1.37,15.00,4
0.96,0.01,-0.05,38.45,0.92,7.45,42.03,-2.39,15.49,4
0.98,0.02,-0.04,40.59,-7.93,3.78,41.83,-4.08,13.81,4
1.02,0.03,-0.01,38.57,-2.69,10.80,42.03,-5.41,12.05,4
0.99,0.03,-0.01,-31.25,11.66,9.89,42.32,-5.99,11.25,4
0.99,0.04,-0.03,-62.81,1.34,-6.29,42.02,-5.13,13.79,4
1.01,0.03,-0.06,-84.23,1.10,-15.26,41.93,-3.36,17.05,4
1.00,-0.01,-0.08,-95.21,3.85,-21.48,42.02,0.93,19.08,4
1.03,-0.14,-0.14,-110.96,-4.39,-3.66,42.43,3.76,21.41,4
1.00,-0.08,-0.08,-21.79,3.91,-1.71,42.38,7.21,22.61,4
0.96,-0.05,-0.08,-17.09,-0.24,-0.98,42.20,7.95,22.81,4
1.00,-0.05,-0.04,-54.93,-6.90,16.60,42.19,9.27,22.64,4
1.02,-0.05,-0.04,-76.17,-17.15,12.27,42.09,9.86,21.96,4
0.96,-0.01,0.01,-53.53,-4.46,2.14,43.37,11.33,23.88,4
0.98,-0.01,-0.02,-45.59,0.85,10.99,42.55,13.02,22.66,4
1.04,-0.00,-0.04,-24.54,3.05,4.46,42.19,13.99,23.41,4
1.00,-0.01,-0.02,-25.63,6.53,-1.22,42.24,14.62,24.08,4
0.99,0.01,-0.03,-28.20,0.61,3.66,42.55,15.64,24.78,4
1.01,0.02,-0.04,-36.68,-7.39,11.96,41.83,16.10,24.38,4
0.96,0.02,-0.01,-40.16,-2.69,5.55,41.89,16.87,23.44,4
1.00,0.01,-0.03,-40.59,-5.68,-0.37,42.66,17.72,23.27,4
1.00,0.03,-0.01,-37.90,-1.16,1.16,42.50,19.87,22.89,4
0.99,0.03,0.00,-9.22,0.49,6.77,43.24,19.93,22.64,4
0.99,0.04,-0.00,-9.34,-0.55,2.81,43.36,19.64,21.44,4
1.00,0.06,-0.02,-8.73,0.06,2.81,43.46,19.70,21.22,4
1.00,0.06,-0.04,-14.59,-3.91,-0.24,43.07,19.75,22.53,4
1.00,0.06,-0.02,-9.58,-2.69,-1.34,42.94,20.21,22.00,4
1.00,0.05,-0.01,-14.65,-3.66,7.75,43.80,20.53,21.61,4
0.99,0.05,0.01,-28.08,-4.39,-6.41,43.66,20.79,21.48,4
1.03,0.03,-0.00,-27.16,-3.05,-4.46,43.91,22.22,19.32,4
0.99,0.07,0.01,-20.81,-1.89,5.25,44.19,22.74,19.19,4
0.99,0.06,-0.01,-14.47,-0.85,1.16,44.18,22.80,19.07,4
0.99,0.07,0.00,-14.83,-2.50,1.34,43.48,23.27,19.38,4
0.99,0.06,0.01,-17.52,-3.85,-8.24,43.80,23.39,18.58,4
1.00,0.03,0.01,-12.57,-7.26,-11.29,43.52,24.80,18.09,4
0.99,0.01,0.02,-14.47,-2.08,-6.47,43.80,26.72,16.55,4
0.98,0.03,-0.00,-20.81,0.18,0.73,43.75,26.53,18.29,4
1.00,0.01,0.01,-23.13,-2.44,-12.08,43.97,28.25,16.50,4
1.00,-0.02,0.06,-19.10,-0.55,0.73,44.03,29.14,17.21,4
1.02,0.02,0.05,-13.85,0.00,10.44,43.47,29.32,16.02,4
1.01,0.01,0.05,-20.20,-5.13,-1.77,44.27,29.33,15.44,4
0.97,-0.02,0.06,-24.72,-6.71,-4.58,43.76,29.92,14.45,4
0.98,0.01,0.06,-21.79,-2.93,-5.55,44.02,31.48,14.58,4
0.99,-0.02,0.07,-22.77,-5.49,-0.79,43.97,31.32,13.70,4
1.09,0.05,-0.03,5.62,16.91,24.48,44.38,31.43,12.59,4
0.94,-0.01,0.12,-26.67,-10.80,-22.77,44.53,31.75,12.12,4
0.85,-0.03,0.18,-25.15,13.06,-11.78,43.95,33.92,10.14,4
0.99,-0.02,0.03,-14.53,10.19,-12.76,42.91,35.67,10.12,4
1.00,-0.17,0.11,-24.35,5.43,2.81,43.02,35.85,10.17,4
0.96,-0.01,0.09,-42.48,-14.16,-10.62,43.18,36.66,9.25,4
1.02,-0.04,0.05,-21.61,7.14,12.33,42.69,37.23,7.75,4
1.04,-0.05,0.06,-25.70,11.72,2.69,43.35,36.69,7.76,4
0.99,-0.09,0.12,-16.42,-23.80,-11.54,42.61,37.49,7.17,4
0.99,-0.07,0.14,-0.31,-9.70,4.21,42.08,38.01,4.87,4
0.96,-0.06,0.12,-11.60,-9.03,4.94,42.13,37.70,1.65,4
0.94,-0.08,0.12,-20.45,-12.94,-4.88,42.65,37.59,1.23,4
1.03,-0.08,0.15,-13.55,7.02,3.05,42.91,38.06,1.40,4
0.99,-0.06,0.14,-29.05,16.60,-9.46,42.80,37.48,1.56,4
0.99,-0.03,0.12,-34.85,-6.04,-15.63,42.11,38.54,0.85,4
0.99,-0.02,0.16,-25.70,-18.19,-6.10,42.00,39.64,-0.65,4
0.96,-0.07,0.14,-38.94,-5.55,2.20,41.42,38.46,-1.75,4
1.00,-0.05,0.17,-36.99,-0.98,-11.66,41.87,37.74,-4.94,4
0.98,-0.07,0.20,-37.78,2.38,-7.45,41.54,36.89,-7.63,4
1.00,-0.08,0.13,-24.84,4.82,-8.97,41.03,36.93,-7.17,4
1.01,-0.13,0.17,-43.76,19.10,-7.93,41.86,37.10,-7.10,4
0.97,-0.07,0.13,-75.32,8.67,2.81,41.08,36.39,-8.22,4
1.01,0.00,0.16,-57.07,-1.40,-2.99,41.67,34.84,-10.19,4
1.01,-0.07,0.13,-35.71,-7.51,-16.85,40.55,33.26,-10.88,4
0.97,-0.06,0.15,-31.13,-8.79,-25.45,39.75,33.92,-15.22,4
1.03,-0.02,0.17,-27.95,0.12,2.26,39.37,34.23,-14.47,4
0.99,-0.08,0.16,-4.70,-4.39,3.11,39.22,33.40,-16.08,4
0.99,-0.09,0.14,-17.82,4.39,-3.54,39.56,32.25,-16.67,4
1.00,-0.05,0.17,-34.06,16.54,15.26,39.65,31.60,-15.69,4
1.00,-0.07,0.17,-28.20,-3.54,0.98,39.81,31.12,-17.61,4
0.99,-0.05,0.14,-41.26,-0.49,-6.84,39.53,29.55,-18.36,4
0.97,-0.07,0.14,-18.55,-21.12,-17.21,39.11,28.96,-19.47,4
0.98,-0.04,0.15,-8.67,-3.66,-2.38,38.22,28.48,-21.48,4
0.98,-0.08,0.19,-10.62,0.31,-1.22,38.55,28.86,-20.62,4
0.98,-0.07,0.18,-20.20,-7.26,-0.73,38.46,28.98,-20.79,4
1.00,-0.06,0.19,-16.66,4.09,1.53,39.00,27.25,-20.84,4
0.97,-0.07,0.18,-21.85,2.38,1.53,39.00,26.03,-22.16,4
0.98,-0.04,0.18,-32.29,3.72,-4.21,39.00,25.27,-21.84,4
1.01,-0.02,0.14,-17.21,3.23,-1.28,38.67,23.05,-21.53,4
0.98,-0.04,0.16,3.48,1.46,-3.30,38.67,22.85,-21.33,4
0.99,-0.04,0.16,4.09,0.79,-0.37,39.10,23.10,-22.71,4
0.98,-0.03,0.15,24.48,-10.56,6.04,39.28,23.68,-21.83,4
0.97,-0.05,0.21,48.58,-16.54,-0.31,38.62,24.68,-21.59,4
0.98,-0.09,0.22,25.45,-5.13,0.43,37.98,27.51,-22.60,4
0.99,-0.12,0.23,3.30,0.37,-0.12,37.88,28.45,-20.76,4
0.97,-0.08,0.22,-19.78,0.24,-1.95,37.82,27.82,-21.70,4
0.98,-0.06,0.21,-30.76,3.11,-0.43,38.51,26.70,-22.90,4
0.98,-0.05,0.21,-18.80,0.73,0.06,38.49,24.94,-21.37,4
0.98,-0.04,0.20,-24.11,1.40,0.92,38.57,23.54,-22.90,4
0.98,-0.02,0.20,-4.82,-1.22,0.79,38.06,23.61,-22.20,4
0.98,-0.02,0.18,0.31,-0.43,-2.69,38.31,23.52,-24.04,4
1.00,-0.04,0.22,14.04,-5.49,6.29,38.24,23.63,-24.61,4
0.95,-0.07,0.28,-13.85,-2.75,7.02,37.73,23.94,-23.12,4
0.96,-0.00,0.21,-27.47,3.72,-6.84,37.99,22.38,-23.01,4
0.98,-0.03,0.18,-17.52,4.88,-11.29,38.48,21.96,-24.77,4
1.01,-0.04,0.19,-6.41,-1.04,-1.83,38.02,21.28,-24.18,4
0.96,-0.04,0.20,-11.41,2.69,3.85,37.52,20.85,-22.99,4
1.00,-0.00,0.21,10.01,1.83,5.92,37.99,20.37,-23.71,4
0.93,-0.04,0.26,-35.28,3.78,-6.53,38.00,20.35,-22.80,4
1.02,0.02,0.14,-56.21,13.49,-9.77,38.68,17.85,-23.60,4
1.01,0.01,0.16,-38.02,-2.75,3.17,38.81,15.87,-24.07,4
0.99,0.03,0.15,-11.05,1.83,5.92,39.16,14.48,-23.17,4
1.00,0.03,0.10,57.92,-12.51,10.74,39.49,14.62,-24.07,4
0.97,0.02,0.23,65.31,-12.39,10.86,38.65,17.27,-22.84,4
0.95,0.01,0.20,69.27,-10.74,1.28,38.51,20.17,-23.38,4
0.97,-0.01,0.22,80.51,-5.00,-2.81,37.79,24.98,-23.85,4
0.97,-0.09,0.26,76.17,-0.79,1.59,37.29,28.08,-22.74,4
0.96,-0.11,0.24,42.91,6.16,1.77,37.22,31.97,-20.53,4
0.98,-0.11,0.21,25.51,3.23,5.00,37.96,33.62,-18.52,4
0.98,-0.09,0.20,23.86,7.20,5.25,38.45,34.13,-18.05,4
0.98,-0.10,0.19,20.39,0.37,7.57,39.00,34.14,-16.47,4
0.99,-0.09,0.18,5.37,-0.61,2.01,39.27,34.14,-16.16,4
0.98,-0.08,0.17,8.54,2.20,6.53,39.94,34.25,-15.06,4
0.97,-0.05,0.17,17.40,2.08,4.64,39.83,33.67,-14.83,4
0.99,-0.08,0.16,39.79,0.73,0.18,39.94,34.81,-14.62,4
0.98,-0.10,0.16,28.75,0.98,1.77,40.73,36.23,-13.10,4
0.99,-0.10,0.15,12.57,-5.00,1.46,40.09,36.55,-11.27,4
1.02,-0.04,0.04,-12.21,-21.06,7.57,39.72,36.83,-11.79,4
0.99,-0.08,0.25,18.68,-6.96,-5.00,39.32,35.55,-13.92,4
1.00,-0.09,0.19,36.74,3.30,-2.08,39.75,36.67,-12.01,4
0.98,-0.10,0.19,59.33,2.50,3.23,39.67,38.66,-9.57,4
1.02,-0.13,0.19,27.28,4.94,7.57,40.45,38.55,-7.14,4
0.97,-0.06,0.15,-6.59,4.46,28.08,40.73,38.21,-5.91,4
1.01,-0.04,0.16,27.28,1.34,18.31,42.19,36.44,-5.98,4
0.99,-0.02,0.16,11.29,-2.69,18.62,42.40,35.38,-3.56,4
0.98,-0.00,0.15,28.14,-3.36,9.28,43.03,34.46,-4.44,4
0.95,-0.00,0.12,40.89,-7.51,-1.59,43.01,34.33,-4.79,4
1.00,0.00,0.20,42.72,-2.01,-6.23,43.37,34.72,-4.09,4
1.01,-0.04,0.21,12.21,-8.42,-3.30,42.94,36.21,-2.67,4
0.99,-0.03,0.17,5.55,0.85,12.21,43.60,35.05,-3.33,4
1.01,0.02,0.15,6.10,15.50,21.97,43.60,34.55,-2.36,4
1.04,-0.01,0.08,25.70,37.41,10.50,44.62,33.76,0.82,4
0.99,0.05,0.08,36.38,34.36,-14.40,43.75,34.55,3.59,4
1.02,-0.05,0.02,-21.73,8.67,11.90,44.24,34.75,6.04,4
1.00,-0.01,0.06,-1.16,-31.01,2.14,45.08,34.12,6.84,4
1.03,0.03,0.15,-1.59,-45.53,9.89,44.58,33.65,3.89,4
1.00,0.01,0.16,5.31,-33.69,-2.26,44.84,33.06,0.40,4
0.96,0.02,0.18,8.12,8.36,-0.18,44.43,33.17,-1.42,4
1.00,0.02,0.16,28.26,38.76,-5.37,44.87,34.03,1.01,4
1.01,-0.02,0.13,32.29,28.32,3.23,45.23,33.31,2.61,4
1.00,0.07,0.09,44.37,-10.19,6.77,44.85,33.33,5.90,4
0.97,0.01,0.13,40.83,0.18,-1.77,45.39,33.08,6.24,4
1.01,-0.04,0.10,34.00,11.54,12.21,44.97,32.07,8.58,4
0.99,0.01,0.10,19.90,15.01,6.29,45.09,31.47,9.23,4
0.99,0.06,0.02,4.46,3.97,16.60,45.10,29.94,10.52,4
1.02,0.03,0.05,3.36,14.59,0.49,45.29,28.78,12.61,4
0.99,0.04,0.01,7.75,8.00,-5.92,44.64,28.53,12.94,4
1.00,0.04,0.02,33.02,-0.31,-18.01,45.13,29.27,13.93,4
1.00,0.01,0.04,40.53,1.04,-10.13,44.38,29.82,15.11,4
1.04,0.01,0.02,17.27,5.07,6.23,43.69,29.38,16.87,4
1.00,-0.00,0.02,1.83,-1.34,0.06,44.09,28.37,15.36,4
1.00,0.00,0.03,-0.73,-16.91,-11.11,44.19,28.61,15.41,4
0.97,-0.05,0.11,4.76,-47.00,-14.53,43.96,29.82,14.14,4
1.01,-0.08,0.14,5.55,-9.28,-4.58,44.46,30.90,11.07,4
0.96,-0.05,0.18,16.85,-10.93,1.10,44.49,31.30,8.92,4
0.97,-0.05,0.20,13.43,3.85,11.41,44.27,31.18,10.30,4
0.98,-0.01,0.16,-9.83,-6.41,3.11,44.60,29.61,10.67,4
1.00,0.00,0.15,-31.13,7.51,15.87,45.32,29.09,10.11,4
1.01,0.01,0.13,-17.94,3.30,8.54,45.53,28.67,9.78,4
0.97,0.00,0.13,-19.04,16.17,-3.97,45.67,28.92,10.88,4
0.99,0.04,0.07,4.33,46.45,-2.62,44.69,29.77,11.16,4
0.98,0.00,0.02,6.41,5.43,-6.16,43.63,29.94,15.66,4
1.00,-0.00,0.03,11.66,5.86,-8.54,43.32,30.60,15.75,4
1.00,-0.02,0.02,10.13,-1.53,-4.70,43.21,30.51,16.71,4
1.00,-0.04,-0.00,16.30,0.37,-1.16,43.10,30.94,16.17,4
1.01,-0.03,0.02,16.24,-11.96,-2.26,43.33,30.55,16.89,4
1.00,-0.03,0.04,20.45,-7.75,-2.75,43.33,30.13,17.08,4
1.00,-0.03,0.06,16.66,-16.54,-7.51,43.71,30.14,16.64,4
0.99,-0.06,0.07,12.88,-9.64,-9.28,44.13,29.92,15.47,4
0.99,-0.06,0.12,11.96,-34.48,1.77,44.56,30.09,15.15,4
1.06,0.00,0.09,37.84,9.58,8.00,44.24,29.42,14.38,4
0.99,-0.04,0.09,26.92,-18.86,-0.24,44.10,28.61,14.36,4
1.01,-0.14,0.17,-9.46,-5.37,-3.54,44.09,27.43,15.37,4
0.99,-0.15,0.19,-37.17,-12.15,-19.10,44.30,29.22,12.73,4
1.01,-0.09,0.18,-22.46,-25.15,-39.31,43.75,32.08,9.91,4
0.98,-0.15,0.22,52.25,-3.23,39.12,43.91,32.58,9.35,4
0.94,-0.11,0.25,20.81,-5.92,23.62,44.70,29.49,12.23,4
0.96,-0.06,0.23,26.37,-15.63,17.03,45.52,27.84,11.08,4
0.94,-0.05,0.27,38.94,7.20,4.70,45.61,25.31,10.83,4
0.94,-0.08,0.22,35.34,-0.79,21.79,45.35,23.75,11.12,4
0.97,-0.02,0.26,28.63,-1.28,11.90,45.65,22.31,12.82,4
0.96,-0.05,0.16,40.41,37.84,-4.70,45.62,21.19,13.75,4
1.03,-0.05,0.11,32.59,34.91,0.00,44.01,21.00,18.43,4
1.03,-0.04,0.05,29.17,-20.75,14.28,44.65,19.24,19.06,4
0.99,-0.04,0.14,23.99,-0.73,2.81,45.18,17.87,17.91,4
1.01,-0.04,0.08,30.15,-1.28,4.76,45.46,16.25,16.91,4
0.99,-0.04,0.11,42.24,-12.45,4.09,45.76,15.04,17.25,4
0.98,-0.03,0.15,50.05,-24.72,21.36,45.86,12.63,15.32,4
0.98,-0.00,0.19,41.87,-17.27,15.56,46.68,10.84,15.05,4
1.00,-0.01,0.20,51.57,4.39,7.02,46.13,9.20,12.30,4
0.98,-0.02,0.19,27.28,-4.82,3.05,46.20,7.78,13.34,4
0.96,-0.01,0.22,-29.72,-8.54,4.70,46.81,7.84,11.94,4
0.98,0.02,0.25,-7.69,-24.05,9.83,47.00,7.25,12.16,4
0.98,0.02,0.26,31.13,-12.27,2.38,47.55,6.75,9.34,4
0.95,0.02,0.27,19.29,1.28,6.04,47.28,5.64,8.81,4
0.92,0.03,0.25,6.59,19.65,12.33,46.39,4.54,10.90,4
0.97,0.05,0.22,4.15,36.19,13.49,46.02,4.08,10.64,4
1.00,0.07,0.15,2.08,31.19,7.63,44.65,3.10,14.23,4
1.01,0.06,0.09,3.54,30.03,-4.33,43.55,2.54,16.21,4
1.00,0.06,0.06,8.73,20.02,-1.77,43.14,2.99,17.85,4
1.00,0.06,0.04,1.53,-0.55,0.00,42.87,3.20,17.54,4
1.01,0.06,0.05,3.91,-10.07,2.14,43.12,3.09,17.54,4
0.99,0.06,0.05,33.87,-1.53,3.42,43.73,1.66,17.92,4
1.00,0.06,0.06,40.77,4.03,0.73,43.71,0.44,18.09,4
0.99,0.08,0.05,39.49,6.23,12.45,43.08,-0.94,15.71,4
0.97,0.08,0.09,33.94,33.87,1.46,42.25,-2.50,15.81,4
1.02,0.08,-0.02,-15.20,26.37,-11.23,41.87,-2.58,18.91,4
1.00,0.05,-0.06,-10.44,5.00,-13.61,41.42,-0.72,19.20,4
1.00,0.04,-0.08,-7.87,5.62,-12.02,42.15,-0.24,19.89,4
0.99,-0.03,-0.07,24.48,-3.42,-9.46,42.42,0.81,21.51,4
1.03,-0.00,-0.08,54.69,-1.10,-8.48,42.42,-0.01,19.01,4
0.98,0.02,-0.03,34.91,0.06,-6.41,42.83,-0.67,18.35,4
0.99,-0.01,-0.06,12.94,-7.81,-11.05,43.14,-1.55,17.30,4
1.04,-0.01,-0.09,42.97,-9.95,-6.10,43.58,-1.72,14.93,4
1.05,-0.01,-0.06,70.01,-15.14,9.46,43.21,-2.99,13.40,4
1.00,-0.01,-0.01,47.91,-7.93,8.18,43.95,-4.37,10.30,4
1.00,0.01,0.01,32.29,-5.86,2.38,43.95,-4.91,8.20,4
0.97,0.01,0.00,14.04,5.80,0.37,43.59,-5.25,6.47,4
1.01,0.03,-0.02,16.78,13.92,5.25,43.20,-6.09,6.36,4
0.98,0.05,-0.04,37.72,9.03,3.17,43.27,-6.40,6.62,4
0.92,0.01,0.02,29.11,6.10,1.28,43.23,-6.76,5.77,4
1.00,0.05,-0.02,1.34,-4.52,-7.20,43.01,-7.78,4.35,4
1.01,0.01,-0.07,-4.70,5.19,0.37,42.66,-7.26,4.99,4
1.00,0.05,-0.04,-6.35,0.37,-1.83,43.08,-7.43,5.60,4
1.00,0.05,-0.08,-17.21,0.12,-2.38,43.18,-7.31,7.01,4
1.00,0.04,-0.05,8.73,-8.54,5.55,42.80,-7.14,6.12,4
1.00,0.04,-0.03,15.32,-0.92,-5.92,43.73,-7.06,5.81,4
1.00,0.03,-0.03,29.17,-2.44,-1.65,43.35,-6.57,3.76,4
1.00,0.07,-0.02,-0.85,-0.61,2.38,43.14,-6.08,3.66,4
1.01,0.08,-0.05,-27.28,9.46,10.19,43.47,-7.19,4.53,4
0.98,0.07,-0.07,-41.26,23.80,20.87,42.75,-7.91,6.45,4
0.99,0.07,-0.07,-40.77,0.00,2.56,41.78,-8.68,10.01,4
1.00,0.08,-0.10,-28.63,4.82,-10.99,42.33,-7.64,11.49,4
1.01,0.05,-0.13,-20.81,9.52,-1.16,42.09,-6.91,11.22,4
0.99,0.06,-0.09,-17.40,4.58,0.55,42.83,-6.36,12.90,4
0.99,-0.02,-0.06,-20.26,-8.36,-8.18,41.96,-5.81,14.94,4
1.00,0.02,-0.11,-54.75,-22.71,-14.40,42.43,-3.87,14.60,4
0.96,-0.02,0.01,-34.67,8.30,4.58,42.92,-3.47,14.88,4
0.99,-0.01,-0.00,-57.25,4.82,5.80,42.43,-2.06,17.15,4
0.97,-0.05,-0.10,17.21,-8.12,17.03,42.30,-1.07,18.04,4
1.03,0.04,-0.10,-2.14,-13.06,-5.07,42.61,-1.83,16.93,4
0.99,-0.01,-0.11,-24.90,-10.07,-9.09,42.42,-0.84,16.15,4
1.00,-0.02,-0.04,-16.48,1.83,-0.79,43.31,1.15,15.87,4
1.01,0.03,-0.06,-19.35,13.73,8.30,43.31,1.92,16.83,4
1.05,0.00,-0.10,-31.74,14.53,4.52,42.65,2.00,20.52,4
0.94,-0.00,-0.06,-20.39,1.40,10.74,42.79,3.19,21.36,4
1.01,0.04,-0.12,-25.76,-11.29,11.35,42.44,3.31,21.02,4
1.00,0.04,-0.11,-11.11,-0.18,16.60,42.32,2.29,20.58,4
1.02,0.06,-0.14,-19.17,-17.76,-4.33,42.00,3.92,19.75,4
0.99,0.05,-0.01,-35.52,-37.29,-7.93,42.42,5.32,18.40,4
0.98,0.03,0.07,-36.68,-17.94,4.46,42.85,5.54,16.69,4
1.03,0.04,0.07,-66.47,-22.58,-5.43,43.52,7.46,15.58,4
0.99,0.05,0.06,-74.22,-16.36,8.18,43.59,9.77,16.37,4
0.95,0.06,0.04,-50.42,-1.59,2.26,43.86,10.27,16.36,4
1.01,0.11,0.05,-19.29,6.96,-8.73,43.97,11.67,14.90,4
1.00,0.08,0.06,-24.60,13.73,23.80,43.57,12.41,16.94,4
0.99,0.08,0.01,-62.13,12.39,11.11,41.71,11.99,18.33,4
0.99,0.09,-0.07,-76.05,2.93,6.23,41.58,13.39,18.71,4
0.96,0.16,-0.05,-45.78,1.28,-9.03,41.82,15.39,18.01,4
0.95,0.13,-0.09,-23.80,-0.85,-6.84,41.78,16.75,17.09,4
1.01,0.04,-0.12,-28.08,-0.37,0.49,42.22,18.44,16.52,4
0.92,0.08,-0.03,-13.73,-2.08,-0.31,42.32,18.53,17.04,4
0.98,0.14,-0.05,-35.28,2.50,6.41,42.72,18.95,16.48,4
1.01,0.13,-0.10,-23.50,5.80,-4.58,43.01,18.75,16.50,4
1.05,0.15,-0.07,-4.09,1.95,10.07,42.49,18.95,16.93,4
1.02,0.16,-0.06,26.00,-0.92,5.25,42.70,16.91,18.65,4
0.96,0.15,-0.04,61.52,-13.92,8.06,43.54,15.78,18.74,4
0.94,0.19,-0.01,75.01,-5.98,9.28,43.42,12.88,16.98,4
0.97,0.20,-0.02,75.26,14.04,-8.61,43.87,10.30,17.69,4
1.02,0.19,-0.05,60.36,12.33,-1.59,43.57,9.59,17.29,4
0.96,0.18,-0.05,47.49,8.61,-3.72,43.09,7.73,17.32,4
0.95,0.16,-0.01,15.99,9.64,-2.26,42.68,5.81,20.58,4
1.00,0.15,-0.03,1.95,7.26,-5.19,42.09,5.32,22.00,4
1.00,0.13,-0.04,-22.95,1.16,6.59,41.43,5.33,24.40,4
1.07,0.11,-0.09,-24.11,-4.52,5.62,40.23,5.86,25.06,4
0.99,0.10,-0.01,26.00,-0.49,-6.59,39.87,6.05,25.07,4
1.00,0.12,0.08,83.86,-3.97,-11.90,39.61,4.76,24.11,4
1.00,0.12,0.05,147.09,1.10,-21.12,40.25,1.26,21.31,4
0.94,0.03,0.01,206.67,10.80,-26.55,40.14,-1.23,18.74,4
0.89,0.02,0.03,78.49,2.69,0.55,41.72,-4.91,13.45,4
1.01,0.04,-0.05,45.84,-4.21,-3.66,41.36,-6.74,11.91,4
1.04,0.08,0.02,99.67,-18.55,-5.37,41.63,-7.42,7.26,4
1.01,-0.01,0.09,68.97,-10.44,-0.55,41.60,-7.30,4.61,4
1.00,-0.02,0.08,21.06,0.85,5.25,41.70,-6.92,1.61,4
0.98,-0.00,0.05,9.95,2.38,11.11,41.19,-7.67,1.43,4
1.03,0.04,0.08,12.02,10.19,10.01,40.59,-7.93,0.87,4
1.01,0.04,0.05,7.39,6.29,2.44,40.38,-8.74,1.33,4
0.96,0.02,0.04,-3.30,1.16,0.85,40.30,-8.06,1.18,4
1.02,0.04,0.07,-0.61,4.21,6.04,40.03,-8.87,1.71,4
1.00,0.06,0.05,-31.07,7.39,11.78,38.81,-9.74,1.70,4
0.99,0.10,-0.02,-48.10,-5.86,-8.18,39.39,-10.45,4.42,4
1.00,0.08,-0.02,4.64,1.89,-1.16,38.57,-10.02,4.66,4
0.99,0.06,0.07,10.44,3.91,-1.10,39.04,-9.52,5.35,4
0.99,0.03,0.00,-29.36,1.89,-1.71,38.65,-9.27,6.43,4
1.02,0.07,-0.02,-14.59,2.20,-0.18,39.00,-9.31,6.67,4
0.98,0.01,0.00,-4.39,5.31,3.36,38.73,-8.98,8.03,4
0.97,0.02,-0.01,-32.96,-0.85,-3.36,39.20,-9.36,8.76,4
1.05,0.07,-0.10,-53.77,-0.43,-4.39,39.72,-7.93,9.68,4
0.98,0.05,0.06,-3.23,-11.78,-16.72,40.06,-7.40,11.27,4
1.03,0.09,-0.01,40.47,3.78,1.53,40.25,-6.53,10.47,4
1.04,0.05,-0.00,41.75,0.00,4.64,40.81,-8.06,9.18,4
0.97,0.01,0.09,-43.52,-4.03,-8.24,41.08,-8.75,9.02,4
1.00,0.01,-0.03,-26.18,2.14,0.49,41.14,-7.87,9.66,4
